ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800000442,037-SAMPLE1091,0,0,,6955,20260218092008,202602180920.0,0,43,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1091,1,EMP_0022,EMP,EMP,,,0
1800000443,037-SAMPLE1091,0,0,,7944,20260219182334,202602191823.0,3,8,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1091,1,EMP_0099,EMP,EMP,,,0
1800000444,037-SAMPLE1091,0,0,,6797,20260220105125,202602201051.0,1,71,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1091,1,EMP_0019,EMP,EMP,,,0
1800000445,037-SAMPLE1091,0,0,,9526,20260221103909,202602211039.0,4,69,,,,Loc-Contact,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1091,1,EMP_0043,EMP,EMP,,,0
1800000446,037-SAMPLE1092,0,0,,8306,20260217111348,202602171113.0,4,3,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0005,EMP,EMP,,,0
1800000447,037-SAMPLE1092,0,0,,6042,20260218134301,202602181343.0,4,93,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0009,EMP,EMP,,,0
1800000448,037-SAMPLE1092,0,0,,3407,20260219122554,202602191225.0,4,20,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0055,EMP,EMP,,,0
1800000449,037-SAMPLE1092,0,0,,8842,20260220103343,202602201033.0,1,83,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0026,EMP,EMP,,,0
1800000450,037-SAMPLE1092,0,0,,8922,20260221154336,202602211543.0,3,40,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0014,EMP,EMP,,,0
1800000451,037-SAMPLE1092,0,0,,4599,20260222115301,202602221153.0,1,67,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0060,EMP,EMP,,,0
1800000452,037-SAMPLE1092,0,0,,404,20260223134132,202602231341.0,3,17,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0020,EMP,EMP,,,0
1800000453,037-SAMPLE1092,0,0,,4771,20260224095551,202602240955.0,1,60,,,,RA-eSignerPrint Interface,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1092,1,EMP_0075,EMP,EMP,,,0
1800000454,037-SAMPLE1093,0,0,,4307,20260106171317,202601061713.0,1,92,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0050,EMP,EMP,,,0
1800000455,037-SAMPLE1093,0,0,,304,20260107112702,202601071127.0,4,78,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0082,EMP,EMP,,,0
1800000456,037-SAMPLE1093,0,0,,5370,20260108120136,202601081201.0,0,8,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0050,EMP,EMP,,,0
1800000457,037-SAMPLE1093,0,0,,5841,20260109115322,202601091153.0,0,9,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0058,EMP,EMP,,,0
1800000458,037-SAMPLE1093,0,0,,7523,20260110130137,202601101301.0,4,72,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0058,EMP,EMP,,,0
1800000459,037-SAMPLE1093,0,0,,8334,20260111114855,202601111148.0,0,27,,,,Rez-CDP Messaging,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1093,1,EMP_0036,EMP,EMP,,,0
1800000460,037-SAMPLE1094,0,0,,814,20260113084159,202601130841.0,1,12,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0072,EMP,EMP,,,0
1800000461,037-SAMPLE1094,0,0,,6534,20260114080300,202601140803.0,4,77,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0073,EMP,EMP,,,0
1800000462,037-SAMPLE1094,0,0,,4645,20260115174953,202601151749.0,1,61,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0041,EMP,EMP,,,0
1800000463,037-SAMPLE1094,0,0,,8800,20260116182931,202601161829.0,4,56,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0073,EMP,EMP,,,0
1800000464,037-SAMPLE1094,0,0,,1847,20260117171402,202601171714.0,1,8,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0006,EMP,EMP,,,0
1800000465,037-SAMPLE1094,0,0,,4209,20260118085905,202601180859.0,0,13,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0039,EMP,EMP,,,0
1800000466,037-SAMPLE1094,0,0,,9282,20260119135431,202601191354.0,3,37,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0042,EMP,EMP,,,0
1800000467,037-SAMPLE1094,0,0,,5548,20260120161834,202601201618.0,0,69,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1094,1,EMP_0003,EMP,EMP,,,0
1800000468,037-SAMPLE1095,0,0,,6360,20260210150115,202602101501.0,3,81,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1095,1,EMP_0099,EMP,EMP,,,0
1800000469,037-SAMPLE1095,0,0,,7893,20260211130724,202602111307.0,3,55,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1095,1,EMP_0041,EMP,EMP,,,0
1800000470,037-SAMPLE1095,0,0,,5847,20260212110236,202602121102.0,1,50,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1095,1,EMP_0086,EMP,EMP,,,0
1800000471,037-SAMPLE1095,0,0,,743,20260213102739,202602131027.0,1,22,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1095,1,EMP_0026,EMP,EMP,,,0
1800000472,037-SAMPLE1095,0,0,,8872,20260214113320,202602141133.0,4,72,,,,Loc-Contact,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1095,1,EMP_0092,EMP,EMP,,,0
1800000473,037-SAMPLE1096,0,0,,7260,20260217123024,202602171230.0,3,26,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1096,1,EMP_0056,EMP,EMP,,,0
1800000474,037-SAMPLE1096,0,0,,2736,20260218115358,202602181153.0,3,38,,,,Edi-Update,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1096,1,EMP_0072,EMP,EMP,,,0
1800000475,037-SAMPLE1097,0,0,,5707,20260217160329,202602171603.0,4,95,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1097,1,EMP_0045,EMP,EMP,,,0
1800000476,037-SAMPLE1097,0,0,,3490,20260218110101,202602181101.0,3,87,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1097,1,EMP_0028,EMP,EMP,,,0
1800000477,037-SAMPLE1097,0,0,,7038,20260219092008,202602190920.0,3,3,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1097,1,EMP_0086,EMP,EMP,,,0
1800000478,037-SAMPLE1098,0,0,,3737,20260127163740,202601271637.0,4,73,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1098,1,EMP_0049,EMP,EMP,,,0
1800000479,037-SAMPLE1098,0,0,,7409,20260128135731,202601281357.0,3,13,,,,Edi-Update,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1098,1,EMP_0094,EMP,EMP,,,0
1800000480,037-SAMPLE1099,0,0,,3540,20260210093028,202602100930.0,1,13,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1099,1,EMP_0026,EMP,EMP,,,0
1800000481,037-SAMPLE1099,0,0,,3924,20260211103436,202602111034.0,1,18,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1099,1,EMP_0055,EMP,EMP,,,0
1800000482,037-SAMPLE1099,0,0,,4321,20260212085041,202602120850.0,4,72,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1099,1,EMP_0052,EMP,EMP,,,0
1800000483,037-SAMPLE1099,0,0,,4444,20260213150053,202602131500.0,4,84,,,,Loc-Contact,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1099,1,EMP_0082,EMP,EMP,,,0
1800000484,037-SAMPLE1100,0,0,,6255,20260106114447,202601061144.0,1,12,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0072,EMP,EMP,,,0
1800000485,037-SAMPLE1100,0,0,,3954,20260107134001,202601071340.0,3,63,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0026,EMP,EMP,,,0
1800000486,037-SAMPLE1100,0,0,,7392,20260108151313,202601081513.0,3,87,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0069,EMP,EMP,,,0
1800000487,037-SAMPLE1100,0,0,,3460,20260109092750,202601090927.0,0,56,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0054,EMP,EMP,,,0
1800000488,037-SAMPLE1100,0,0,,8803,20260110184623,202601101846.0,0,55,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0042,EMP,EMP,,,0
1800000489,037-SAMPLE1100,0,0,,4777,20260111103040,202601111030.0,4,1,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0095,EMP,EMP,,,0
1800000490,037-SAMPLE1100,0,0,,4213,20260112184510,202601121845.0,1,64,,,,RA-eSignerPrint Interface,Event 7,,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0040,EMP,EMP,,,0
1800000491,037-SAMPLE1100,0,0,,3189,20260113180216,202601131802.0,0,26,,,,Rez-CDP Messaging,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1100,1,EMP_0077,EMP,EMP,,,0
1800000492,037-SAMPLE1101,0,0,,5888,20260203160538,202602031605.0,0,94,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1101,1,EMP_0066,EMP,EMP,,,0
1800000493,037-SAMPLE1101,0,0,,4142,20260204140157,202602041401.0,3,37,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1101,1,EMP_0006,EMP,EMP,,,0
1800000494,037-SAMPLE1101,0,0,,2796,20260205165929,202602051659.0,0,48,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1101,1,EMP_0045,EMP,EMP,,,0
1800000495,037-SAMPLE1102,0,0,,9475,20260203160138,202602031601.0,3,37,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0044,EMP,EMP,,,0
1800000496,037-SAMPLE1102,0,0,,9237,20260204145949,202602041459.0,0,23,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0022,EMP,EMP,,,0
1800000497,037-SAMPLE1102,0,0,,4968,20260205095542,202602050955.0,4,88,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0034,EMP,EMP,,,0
1800000498,037-SAMPLE1102,0,0,,5458,20260206114519,202602061145.0,4,60,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0084,EMP,EMP,,,0
1800000499,037-SAMPLE1102,0,0,,530,20260207083913,202602070839.0,3,91,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0027,EMP,EMP,,,0
1800000500,037-SAMPLE1102,0,0,,4771,20260208131143,202602081311.0,1,17,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1102,1,EMP_0039,EMP,EMP,,,0
1800000501,037-SAMPLE1103,0,0,,1446,20260106181822,202601061818.0,4,74,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0071,EMP,EMP,,,0
1800000502,037-SAMPLE1103,0,0,,7391,20260107183358,202601071833.0,4,86,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0071,EMP,EMP,,,0
1800000503,037-SAMPLE1103,0,0,,9431,20260108130149,202601081301.0,4,32,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0059,EMP,EMP,,,0
1800000504,037-SAMPLE1103,0,0,,1318,20260109093303,202601090933.0,3,74,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0059,EMP,EMP,,,0
1800000505,037-SAMPLE1103,0,0,,5037,20260110142604,202601101426.0,0,1,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0002,EMP,EMP,,,0
1800000506,037-SAMPLE1103,0,0,,908,20260111175632,202601111756.0,4,71,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0091,EMP,EMP,,,0
1800000507,037-SAMPLE1103,0,0,,765,20260112181705,202601121817.0,4,1,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0064,EMP,EMP,,,0
1800000508,037-SAMPLE1103,0,0,,6118,20260113164236,202601131642.0,1,40,,,,RA-eSignerPrint Interface,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1103,1,EMP_0011,EMP,EMP,,,0
1800000509,037-SAMPLE1104,0,0,,2266,20260127152503,202601271525.0,1,3,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1104,1,EMP_0019,EMP,EMP,,,0
1800000510,037-SAMPLE1104,0,0,,8900,20260128155555,202601281555.0,3,60,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1104,1,EMP_0088,EMP,EMP,,,0
1800000511,037-SAMPLE1104,0,0,,454,20260128180256,202601281802.0,1,89,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1104,1,EMP_0090,EMP,EMP,,,0
1800000512,037-SAMPLE1104,0,0,,1976,20260128182804,202601281828.0,0,84,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1104,1,EMP_0032,EMP,EMP,,,0
1800000513,037-SAMPLE1104,0,0,,8353,20260128133933,202601281339.0,0,8,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1104,1,EMP_0100,EMP,EMP,,,0
1800000514,037-SAMPLE1105,0,0,,9015,20260210164847,202602101648.0,0,95,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0022,EMP,EMP,,,0
1800000515,037-SAMPLE1105,0,0,,8808,20260211094741,202602110947.0,0,61,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0017,EMP,EMP,,,0
1800000516,037-SAMPLE1105,0,0,,3010,20260212093206,202602120932.0,3,90,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0034,EMP,EMP,,,0
1800000517,037-SAMPLE1105,0,0,,210,20260213095427,202602130954.0,0,55,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0077,EMP,EMP,,,0
1800000518,037-SAMPLE1105,0,0,,4217,20260214122811,202602141228.0,3,47,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0041,EMP,EMP,,,0
1800000519,037-SAMPLE1105,0,0,,5164,20260215093511,202602150935.0,1,89,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0091,EMP,EMP,,,0
1800000520,037-SAMPLE1105,0,0,,7181,20260216152608,202602161526.0,0,72,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0031,EMP,EMP,,,0
1800000521,037-SAMPLE1105,0,0,,9184,20260217123955,202602171239.0,3,29,,,,Edi-Update,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1105,1,EMP_0034,EMP,EMP,,,0
1800000522,037-SAMPLE1106,0,0,,2459,20260203121529,202602031215.0,3,54,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1106,1,EMP_0013,EMP,EMP,,,0
1800000523,037-SAMPLE1106,0,0,,3955,20260204080115,202602040801.0,3,38,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1106,1,EMP_0017,EMP,EMP,,,0
1800000524,037-SAMPLE1106,0,0,,9529,20260205164634,202602051646.0,4,79,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1106,1,EMP_0042,EMP,EMP,,,0
1800000525,037-SAMPLE1106,0,0,,4284,20260206154005,202602061540.0,3,59,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1106,1,EMP_0066,EMP,EMP,,,0
1800000526,037-SAMPLE1107,0,0,,9408,20260127110922,202601271109.0,4,57,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0058,EMP,EMP,,,0
1800000527,037-SAMPLE1107,0,0,,3776,20260128173217,202601281732.0,1,33,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0085,EMP,EMP,,,0
1800000528,037-SAMPLE1107,0,0,,4645,20260128090156,202601280901.0,4,58,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0070,EMP,EMP,,,0
1800000529,037-SAMPLE1107,0,0,,9574,20260128185521,202601281855.0,1,81,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0005,EMP,EMP,,,0
1800000530,037-SAMPLE1107,0,0,,8200,20260128162049,202601281620.0,0,63,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0087,EMP,EMP,,,0
1800000531,037-SAMPLE1107,0,0,,8553,20260128151159,202601281511.0,4,94,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0018,EMP,EMP,,,0
1800000532,037-SAMPLE1107,0,0,,1286,20260128101510,202601281015.0,1,10,,,,RA-eSignerPrint Interface,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1107,1,EMP_0038,EMP,EMP,,,0
1800000533,037-SAMPLE1108,0,0,,5833,20260120183419,202601201834.0,1,38,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1108,1,EMP_0050,EMP,EMP,,,0
1800000534,037-SAMPLE1108,0,0,,2406,20260121142233,202601211422.0,0,18,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1108,1,EMP_0026,EMP,EMP,,,0
1800000535,037-SAMPLE1109,0,0,,6491,20260210100954,202602101009.0,1,100,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0065,EMP,EMP,,,0
1800000536,037-SAMPLE1109,0,0,,2546,20260211172413,202602111724.0,0,58,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0033,EMP,EMP,,,0
1800000537,037-SAMPLE1109,0,0,,2380,20260212174812,202602121748.0,1,18,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0009,EMP,EMP,,,0
1800000538,037-SAMPLE1109,0,0,,1220,20260213164944,202602131649.0,1,76,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0042,EMP,EMP,,,0
1800000539,037-SAMPLE1109,0,0,,8296,20260214163906,202602141639.0,0,24,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0044,EMP,EMP,,,0
1800000540,037-SAMPLE1109,0,0,,4601,20260215125839,202602151258.0,3,92,,,,Edi-Update,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1109,1,EMP_0062,EMP,EMP,,,0
1800000541,037-SAMPLE1110,0,0,,3942,20260106123839,202601061238.0,3,12,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0023,EMP,EMP,,,0
1800000542,037-SAMPLE1110,0,0,,451,20260107181436,202601071814.0,1,95,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0049,EMP,EMP,,,0
1800000543,037-SAMPLE1110,0,0,,1236,20260108100957,202601081009.0,1,95,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0058,EMP,EMP,,,0
1800000544,037-SAMPLE1110,0,0,,3739,20260109120942,202601091209.0,1,4,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0044,EMP,EMP,,,0
1800000545,037-SAMPLE1110,0,0,,1855,20260110083812,202601100838.0,1,72,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0057,EMP,EMP,,,0
1800000546,037-SAMPLE1110,0,0,,6116,20260111083626,202601110836.0,4,100,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0030,EMP,EMP,,,0
1800000547,037-SAMPLE1110,0,0,,8082,20260112163630,202601121636.0,0,3,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0065,EMP,EMP,,,0
1800000548,037-SAMPLE1110,0,0,,5084,20260113152312,202601131523.0,3,12,,,,Edi-Update,Event 8,,,,,,,,,0,,,037-SAMPLE1110,1,EMP_0038,EMP,EMP,,,0
1800000549,037-SAMPLE1111,0,0,,6661,20260113110703,202601131107.0,1,63,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1111,1,EMP_0064,EMP,EMP,,,0
1800000550,037-SAMPLE1111,0,0,,7331,20260114153422,202601141534.0,3,35,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1111,1,EMP_0016,EMP,EMP,,,0
1800000551,037-SAMPLE1111,0,0,,3162,20260115100900,202601151009.0,4,22,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1111,1,EMP_0078,EMP,EMP,,,0
1800000552,037-SAMPLE1112,0,0,,1824,20260127135006,202601271350.0,0,96,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0054,EMP,EMP,,,0
1800000553,037-SAMPLE1112,0,0,,2690,20260128163627,202601281636.0,0,21,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0050,EMP,EMP,,,0
1800000554,037-SAMPLE1112,0,0,,5451,20260128172658,202601281726.0,4,47,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0087,EMP,EMP,,,0
1800000555,037-SAMPLE1112,0,0,,1983,20260128085808,202601280858.0,0,57,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0054,EMP,EMP,,,0
1800000556,037-SAMPLE1112,0,0,,147,20260128101917,202601281019.0,3,45,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0088,EMP,EMP,,,0
1800000557,037-SAMPLE1112,0,0,,6965,20260128141121,202601281411.0,4,99,,,,Loc-Contact,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1112,1,EMP_0016,EMP,EMP,,,0
1800000558,037-SAMPLE1113,0,0,,8067,20260127091703,202601270917.0,0,34,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0076,EMP,EMP,,,0
1800000559,037-SAMPLE1113,0,0,,6312,20260128105456,202601281054.0,3,37,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0012,EMP,EMP,,,0
1800000560,037-SAMPLE1113,0,0,,7640,20260128135702,202601281357.0,1,1,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0099,EMP,EMP,,,0
1800000561,037-SAMPLE1113,0,0,,5179,20260128184559,202601281845.0,4,49,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0023,EMP,EMP,,,0
1800000562,037-SAMPLE1113,0,0,,9610,20260128151709,202601281517.0,0,64,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0085,EMP,EMP,,,0
1800000563,037-SAMPLE1113,0,0,,5505,20260128163741,202601281637.0,0,10,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1113,1,EMP_0072,EMP,EMP,,,0
1800000564,037-SAMPLE1114,0,0,,5710,20260106162934,202601061629.0,4,93,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0084,EMP,EMP,,,0
1800000565,037-SAMPLE1114,0,0,,5985,20260107115626,202601071156.0,3,75,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0096,EMP,EMP,,,0
1800000566,037-SAMPLE1114,0,0,,7449,20260108152834,202601081528.0,0,18,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0078,EMP,EMP,,,0
1800000567,037-SAMPLE1114,0,0,,9852,20260109090519,202601090905.0,4,96,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0038,EMP,EMP,,,0
1800000568,037-SAMPLE1114,0,0,,1812,20260110101432,202601101014.0,4,25,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0028,EMP,EMP,,,0
1800000569,037-SAMPLE1114,0,0,,6368,20260111123652,202601111236.0,1,68,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1114,1,EMP_0007,EMP,EMP,,,0
1800000570,037-SAMPLE1115,0,0,,9870,20260217105312,202602171053.0,4,65,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1115,1,EMP_0044,EMP,EMP,,,0
1800000571,037-SAMPLE1115,0,0,,5503,20260218082736,202602180827.0,3,23,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1115,1,EMP_0033,EMP,EMP,,,0
1800000572,037-SAMPLE1115,0,0,,3749,20260219150105,202602191501.0,1,39,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1115,1,EMP_0060,EMP,EMP,,,0
1800000573,037-SAMPLE1115,0,0,,5328,20260220092157,202602200921.0,4,3,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1115,1,EMP_0067,EMP,EMP,,,0
